,id,address,base_addr,dist
7699,7581086,"улица Генерала Глаголева, д. 1","улица Генерала Глаголева, дом 1",0.3333333333333333
16332,7569448,"бульвар Маршала Рокоссовского, д. 18","бульвар Маршала Рокоссовского, дом 18",0.3333333333333333
27706,7569272,"улица Судостроительная, д. 35/12","Судостроительная улица, дом 35/12",0.3333333333333333
7831,8022927,"улица Генерала Рычагова, д. 20","улица Генерала Рычагова, дом 20",0.3333333333333333
16721,7835669,"бульвар Матроса Железняка, д. 6","бульвар Матроса Железняка, дом 6",0.3333333333333333
32288,7745922,"улица Юных Ленинцев, д. 90","улица Юных Ленинцев, дом 90",0.3333333333333333
16750,7835872,"бульвар Матроса Железняка, д. 29","бульвар Матроса Железняка, дом 29",0.3333333333333333
7746,8033446,"бульвар Генерала Карбышева, д. 2","бульвар Генерала Карбышева, дом 2",0.3333333333333333
12968,8041046,"улица Константина Федина, д. 12","улица Константина Федина, дом 12",0.3333333333333333
24609,7591304,"улица Розы Люксембург, д. 45","улица Розы Люксембург, дом 45",0.3333333333333333
3840,7621938,"переулок Балакиревский, д. 2/26","Балакиревский переулок, дом 2/26",0.3333333333333333
13682,7559542,"улица Краснодонская, д. 49/17","Краснодонская улица, дом 49/17",0.3333333333333333
5274,7677501,"улица Братская, д. 8/16","Братская улица, дом 8/16",0.3333333333333333
13826,7946655,"улица Красных Зорь, д. 23","улица Красных Зорь, дом 23",0.3333333333333333
32292,7745965,"улица Юных Ленинцев, д. 94","улица Юных Ленинцев, дом 94",0.3333333333333333
32230,8120545,"улица Юных Ленинцев, д. 48","улица Юных Ленинцев, дом 48",0.3333333333333333
7832,8065532,"улица Генерала Рычагова, д. 21","улица Генерала Рычагова, дом 21",0.3333333333333333
16773,7630949,"улица Матросская Тишина, д. 16","улица Матросская Тишина, дом 16",0.3333333333333333
15097,7786032,"улица Летчика Бабушкина, д. 8","улица Лётчика Бабушкина, дом 8",0.3333333333333333
7830,8021807,"улица Генерала Рычагова, д. 19","улица Генерала Рычагова, дом 19",0.3333333333333333
32535,8129715,"бульвар Яна Райниса, д. 5","бульвар Яна Райниса, дом 5",0.3333333333333333
7906,7920021,"улица Героев Панфиловцев, д. 2","улица Героев Панфиловцев, дом 2",0.3333333333333333
18629,7717137,"улица Наташи Ковшовой, д. 1","улица Наташи Ковшовой, дом 1",0.3333333333333333
32539,8129722,"бульвар Яна Райниса, д. 7","бульвар Яна Райниса, дом 7",0.3333333333333333
16150,7661681,"проспект Маршала Жукова, д. 66","проспект Маршала Жукова, дом 66",0.3333333333333333
32206,8120507,"улица Юных Ленинцев, д. 32","улица Юных Ленинцев, дом 32",0.3333333333333333
6975,7717266,"бульвар Волжский, д. 19/48","Волжский бульвар, дом 19/48",0.3333333333333333
18619,7814485,"улица Наро-Фоминская, д. 7","Наро-Фоминская улица, дом 7",0.3333333333333333
7829,8022924,"улица Генерала Рычагова, д. 18","улица Генерала Рычагова, дом 18",0.3333333333333333
25432,7562173,"проспект Свободный, д. 12/23","Свободный проспект, дом 12/23",0.3333333333333333
20170,8059037,"улица Одесская, д. 1/19","Одесская улица, дом 1/19",0.3333333333333333
7836,8022932,"улица Генерала Рычагова, д. 26","улица Генерала Рычагова, дом 26",0.3333333333333333
32597,7564962,"проезд. Янтарный, д. 35/7","Янтарный проезд, дом 35/7",0.3333333333333333
27686,7569095,"улица Судостроительная, д. 22/1","Судостроительная улица, дом 22/1",0.3333333333333333
2932,7686625,"улица Алексея Свиридова, д. 3","улица Алексея Свиридова, дом 3",0.3333333333333333
16235,7956013,"улица Маршала Малиновского, д. 1","улица Маршала Малиновского, дом 1",0.3333333333333333
16261,7946527,"улица Маршала Неделина, д. 20","улица Маршала Неделина, дом 20",0.3333333333333333
27956,7566695,"улица Таганрогская, д. 10/21","Таганрогская улица, дом 10/21",0.3333333333333333
2605,8108297,"улица Академика Комарова, д. 6","улица Академика Комарова, дом 6",0.3333333333333333
29124,7563562,"улица Утренняя, д. 2/51","Утренняя улица, дом 2/51",0.3333333333333333
16328,7569442,"бульвар Маршала Рокоссовского, д. 12","бульвар Маршала Рокоссовского, дом 12",0.3333333333333333
32542,8129724,"бульвар Яна Райниса, д. 9","бульвар Яна Райниса, дом 9",0.3333333333333333
8280,8096866,"улица Госпитальный Вал, д. 3","улица Госпитальный Вал, дом 3",0.3333333333333333
7823,8022918,"улица Генерала Рычагова, д. 12","улица Генерала Рычагова, дом 12",0.3333333333333333
3433,7558409,"улица Армавирская, д. 23/18","Армавирская улица, дом 23/18",0.3333333333333333
30776,7592935,"улица Черное Озеро, д. 1","улица Чёрное Озеро, дом 1",0.3333333333333333
32225,7721968,"улица Юных Ленинцев, д. 46","улица Юных Ленинцев, дом 46",0.3333333333333333
18617,7814482,"улица Наро-Фоминская, д. 3","Наро-Фоминская улица, дом 3",0.3333333333333333
20513,8022197,"улица Онежская, д. 43/70","Онежская улица, дом 43/70",0.3333333333333333
7728,7581963,"улица Генерала Глаголева, д. 23","улица Генерала Глаголева, дом 23",0.3333333333333333
15108,7789471,"улица Летчика Бабушкина, д. 17","улица Лётчика Бабушкина, дом 17",0.3333333333333333
2617,8108482,"улица Академика Комарова, д. 12","улица Академика Комарова, дом 12",0.3333333333333333
16253,7946549,"улица Маршала Неделина, д. 8","улица Маршала Неделина, дом 8",0.3333333333333333
20196,8059156,"улица Одесская, д. 27/14","Одесская улица, дом 27/14",0.3333333333333333
12960,8041063,"улица Константина Федина, д. 3","улица Константина Федина, дом 3",0.3333333333333333
4575,7599310,"улица Бехтерева, д. 25/49","улица Бехтерева, дом 25/49",0.3333333333333333
13827,7946654,"улица Красных Зорь, д. 25","улица Красных Зорь, дом 25",0.3333333333333333
13829,7946650,"улица Красных Зорь, д. 29","улица Красных Зорь, дом 29",0.3333333333333333
16101,7660490,"проспект Маршала Жукова, д. 21","проспект Маршала Жукова, дом 21",0.3333333333333333
31731,7721778,"улица Шумилова, д. 15/4","улица Шумилова, дом 15/4",0.3333333333333333
